City,Bureau of Meteorology station number,Year,Month,Day,Date,Latitude,Longitude,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres)
Sydney,66214,2020,11,14,2020-11-14 00:00:00 UTC,-33.86,151.21,26.7,16.8,29.2,0.0
Brisbane,40913,2020,11,14,2020-11-14 00:00:00 UTC,-27.48,153.04,31.1,19.1,29.9,0.0
Perth,9225,2020,11,14,2020-11-14 00:00:00 UTC,-31.96,115.79,21.6,14.4,18.9,4.0
Adelaide,23000,2020,11,14,2020-11-14 00:00:00 UTC,-34.92,138.6,30.1,11.5,29.8,0.0
Melbourne,86338,2020,11,14,2020-11-14 00:00:00 UTC,-37.83,144.98,21.0,13.5,24.6,0.2
Sydney,66214,2020,11,13,2020-11-13 00:00:00 UTC,-33.86,151.21,30.4,19.0,17.0,3.2
Brisbane,40913,2020,11,13,2020-11-13 00:00:00 UTC,-27.48,153.04,27.4,19.9,17.9,0.0
Perth,9225,2020,11,13,2020-11-13 00:00:00 UTC,-31.96,115.79,22.9,16.3,15.6,8.8
Adelaide,23000,2020,11,13,2020-11-13 00:00:00 UTC,-34.92,138.6,19.8,12.7,22.6,1.2
Melbourne,86338,2020,11,13,2020-11-13 00:00:00 UTC,-37.83,144.98,20.6,15.4,18.6,0.0
Sydney,66214,2020,11,12,2020-11-12 00:00:00 UTC,-33.86,151.21,28.6,17.6,21.8,0.0
Brisbane,40913,2020,11,12,2020-11-12 00:00:00 UTC,-27.48,153.04,27.5,18.3,27.3,0.0
Perth,9225,2020,11,12,2020-11-12 00:00:00 UTC,-31.96,115.79,22.7,8.0,27.7,0.0
Adelaide,23000,2020,11,12,2020-11-12 00:00:00 UTC,-34.92,138.6,19.1,14.8,10.0,0.0
Melbourne,86338,2020,11,12,2020-11-12 00:00:00 UTC,-37.83,144.98,25.5,19.3,20.6,4.0
Sydney,66214,2020,11,11,2020-11-11 00:00:00 UTC,-33.86,151.21,25.4,14.4,29.0,0.0
Brisbane,40913,2020,11,11,2020-11-11 00:00:00 UTC,-27.48,153.04,26.7,15.5,29.2,0.0
Perth,9225,2020,11,11,2020-11-11 00:00:00 UTC,-31.96,115.79,20.8,9.2,22.9,0.0
Adelaide,23000,2020,11,11,2020-11-11 00:00:00 UTC,-34.92,138.6,25.4,15.0,28.0,4.8
Melbourne,86338,2020,11,11,2020-11-11 00:00:00 UTC,-37.83,144.98,28.3,22.8,6.5,0.0
Sydney,66214,2020,11,10,2020-11-10 00:00:00 UTC,-33.86,151.21,23.3,13.5,26.0,0.0
Brisbane,40913,2020,11,10,2020-11-10 00:00:00 UTC,-27.48,153.04,26.3,15.6,23.8,0.0
Perth,9225,2020,11,10,2020-11-10 00:00:00 UTC,-31.96,115.79,19.0,10.6,19.9,19.0
Adelaide,23000,2020,11,10,2020-11-10 00:00:00 UTC,-34.92,138.6,38.5,22.5,18.6,0.0
Melbourne,86338,2020,11,10,2020-11-10 00:00:00 UTC,-37.83,144.98,32.0,16.1,29.1,0.0
Sydney,66214,2020,11,9,2020-11-09 00:00:00 UTC,-33.86,151.21,22.6,13.9,22.0,0.2
Brisbane,40913,2020,11,9,2020-11-09 00:00:00 UTC,-27.48,153.04,24.9,15.8,27.1,0.0
Perth,9225,2020,11,9,2020-11-09 00:00:00 UTC,-31.96,115.79,18.6,13.1,12.8,2.0
Adelaide,23000,2020,11,9,2020-11-09 00:00:00 UTC,-34.92,138.6,33.6,18.4,25.4,0.0
Melbourne,86338,2020,11,9,2020-11-09 00:00:00 UTC,-37.83,144.98,29.0,11.3,28.8,0.0
Sydney,66214,2020,11,8,2020-11-08 00:00:00 UTC,-33.86,151.21,21.1,14.7,22.9,1.2
Brisbane,40913,2020,11,8,2020-11-08 00:00:00 UTC,-27.48,153.04,23.2,18.4,9.9,0.0
Perth,9225,2020,11,8,2020-11-08 00:00:00 UTC,-31.96,115.79,25.5,14.8,24.9,0.0
Adelaide,23000,2020,11,8,2020-11-08 00:00:00 UTC,-34.92,138.6,28.0,12.7,29.1,0.0
Melbourne,86338,2020,11,8,2020-11-08 00:00:00 UTC,-37.83,144.98,19.5,8.4,28.9,0.0
Sydney,66214,2020,11,7,2020-11-07 00:00:00 UTC,-33.86,151.21,20.7,12.6,19.4,0.0
Brisbane,40913,2020,11,7,2020-11-07 00:00:00 UTC,-27.48,153.04,27.1,17.0,22.8,0.0
Perth,9225,2020,11,7,2020-11-07 00:00:00 UTC,-31.96,115.79,29.6,16.2,29.2,0.0
Adelaide,23000,2020,11,7,2020-11-07 00:00:00 UTC,-34.92,138.6,23.2,10.7,25.9,0.0
Melbourne,86338,2020,11,7,2020-11-07 00:00:00 UTC,-37.83,144.98,16.1,11.3,22.9,1.6
Sydney,66214,2020,11,6,2020-11-06 00:00:00 UTC,-33.86,151.21,21.6,12.4,25.7,23.0
Brisbane,40913,2020,11,6,2020-11-06 00:00:00 UTC,-27.48,153.04,27.0,17.8,29.2,10.4
Perth,9225,2020,11,6,2020-11-06 00:00:00 UTC,-31.96,115.79,29.2,16.0,27.9,0.0
Adelaide,23000,2020,11,6,2020-11-06 00:00:00 UTC,-34.92,138.6,18.1,8.8,25.4,0.0
Melbourne,86338,2020,11,6,2020-11-06 00:00:00 UTC,-37.83,144.98,16.6,9.5,13.2,0.2
Sydney,66214,2020,11,5,2020-11-05 00:00:00 UTC,-33.86,151.21,15.6,15.5,2.9,2.8
Brisbane,40913,2020,11,5,2020-11-05 00:00:00 UTC,-27.48,153.04,29.5,18.0,26.9,0.0
Perth,9225,2020,11,5,2020-11-05 00:00:00 UTC,-31.96,115.79,30.5,13.1,28.1,0.0
Adelaide,23000,2020,11,5,2020-11-05 00:00:00 UTC,-34.92,138.6,19.2,7.6,18.7,0.2
Melbourne,86338,2020,11,5,2020-11-05 00:00:00 UTC,-37.83,144.98,15.8,11.1,23.1,2.8
Sydney,66214,2020,11,4,2020-11-04 00:00:00 UTC,-33.86,151.21,24.7,13.7,26.0,0.0
Brisbane,40913,2020,11,4,2020-11-04 00:00:00 UTC,-27.48,153.04,27.0,16.6,29.1,0.0
Perth,9225,2020,11,4,2020-11-04 00:00:00 UTC,-31.96,115.79,25.9,13.7,23.2,0.2
Adelaide,23000,2020,11,4,2020-11-04 00:00:00 UTC,-34.92,138.6,19.3,13.8,17.6,0.6
Melbourne,86338,2020,11,4,2020-11-04 00:00:00 UTC,-37.83,144.98,22.8,21.9,5.5,0.0
Sydney,66214,2020,11,3,2020-11-03 00:00:00 UTC,-33.86,151.21,23.9,13.2,26.8,0.2
Brisbane,40913,2020,11,3,2020-11-03 00:00:00 UTC,-27.48,153.04,27.4,16.8,28.4,0.0
Perth,9225,2020,11,3,2020-11-03 00:00:00 UTC,-31.96,115.79,22.8,13.0,22.5,3.8
Adelaide,23000,2020,11,3,2020-11-03 00:00:00 UTC,-34.92,138.6,35.5,21.8,27.4,0.0
Melbourne,86338,2020,11,3,2020-11-03 00:00:00 UTC,-37.83,144.98,30.4,12.1,26.9,0.0
Sydney,66214,2020,11,2,2020-11-02 00:00:00 UTC,-33.86,151.21,22.2,13.8,19.8,19.0
Brisbane,40913,2020,11,2,2020-11-02 00:00:00 UTC,-27.48,153.04,28.1,18.5,23.5,NaN
Perth,9225,2020,11,2,2020-11-02 00:00:00 UTC,-31.96,115.79,22.2,13.6,19.3,11.6
Adelaide,23000,2020,11,2,2020-11-02 00:00:00 UTC,-34.92,138.6,31.9,15.6,28.3,0.0
Melbourne,86338,2020,11,2,2020-11-02 00:00:00 UTC,-37.83,144.98,29.5,9.6,26.8,0.0
Sydney,66214,2020,11,1,2020-11-01 00:00:00 UTC,-33.86,151.21,19.7,14.5,10.8,14.8
Brisbane,40913,2020,11,1,2020-11-01 00:00:00 UTC,-27.48,153.04,32.0,16.0,28.8,8.8
Perth,9225,2020,11,1,2020-11-01 00:00:00 UTC,-31.96,115.79,18.4,15.0,6.0,20.6
Adelaide,23000,2020,11,1,2020-11-01 00:00:00 UTC,-34.92,138.6,25.9,7.0,28.1,0.0
Melbourne,86338,2020,11,1,2020-11-01 00:00:00 UTC,-37.83,144.98,17.0,12.6,23.2,0.0
Sydney,66214,2020,10,31,2020-10-31 00:00:00 UTC,-33.86,151.21,25.4,16.9,13.5,2.6
Brisbane,40913,2020,10,31,2020-10-31 00:00:00 UTC,-27.48,153.04,30.5,21.8,18.3,0.0
Perth,9225,2020,10,31,2020-10-31 00:00:00 UTC,-31.96,115.79,25.3,17.6,18.1,0.0
Adelaide,23000,2020,10,31,2020-10-31 00:00:00 UTC,-34.92,138.6,18.2,13.0,13.7,0.0
Melbourne,86338,2020,10,31,2020-10-31 00:00:00 UTC,-37.83,144.98,16.8,14.2,10.0,0.0
Sydney,66214,2020,10,30,2020-10-30 00:00:00 UTC,-33.86,151.21,24.7,12.8,24.6,0.0
Brisbane,40913,2020,10,30,2020-10-30 00:00:00 UTC,-27.48,153.04,30.0,17.1,28.5,0.2
Perth,9225,2020,10,30,2020-10-30 00:00:00 UTC,-31.96,115.79,36.6,17.0,27.7,0.0
Adelaide,23000,2020,10,30,2020-10-30 00:00:00 UTC,-34.92,138.6,18.6,12.6,14.0,1.2
Melbourne,86338,2020,10,30,2020-10-30 00:00:00 UTC,-37.83,144.98,18.6,12.9,21.0,0.0
Sydney,66214,2020,10,29,2020-10-29 00:00:00 UTC,-33.86,151.21,22.6,14.8,19.9,18.4
Brisbane,40913,2020,10,29,2020-10-29 00:00:00 UTC,-27.48,153.04,28.5,16.7,26.7,23.8
Perth,9225,2020,10,29,2020-10-29 00:00:00 UTC,-31.96,115.79,31.6,14.0,28.1,0.0
Adelaide,23000,2020,10,29,2020-10-29 00:00:00 UTC,-34.92,138.6,20.9,12.9,12.6,0.0
Melbourne,86338,2020,10,29,2020-10-29 00:00:00 UTC,-37.83,144.98,24.3,11.2,17.1,0.0
Sydney,66214,2020,10,28,2020-10-28 00:00:00 UTC,-33.86,151.21,20.0,13.5,11.4,0.2
Brisbane,40913,2020,10,28,2020-10-28 00:00:00 UTC,-27.48,153.04,27.4,17.6,19.5,72.0
Perth,9225,2020,10,28,2020-10-28 00:00:00 UTC,-31.96,115.79,25.1,14.9,25.5,0.0
Adelaide,23000,2020,10,28,2020-10-28 00:00:00 UTC,-34.92,138.6,23.3,7.7,27.5,0.2
Melbourne,86338,2020,10,28,2020-10-28 00:00:00 UTC,-37.83,144.98,20.9,9.5,26.7,0.0
Sydney,66214,2020,10,27,2020-10-27 00:00:00 UTC,-33.86,151.21,20.5,13.9,16.7,12.4
Brisbane,40913,2020,10,27,2020-10-27 00:00:00 UTC,-27.48,153.04,25.1,19.7,12.8,0.2
Perth,9225,2020,10,27,2020-10-27 00:00:00 UTC,-31.96,115.79,24.5,15.1,24.8,0.0
Adelaide,23000,2020,10,27,2020-10-27 00:00:00 UTC,-34.92,138.6,21.4,11.4,15.3,0.0
Melbourne,86338,2020,10,27,2020-10-27 00:00:00 UTC,-37.83,144.98,19.6,11.1,20.1,0.0
Sydney,66214,2020,10,26,2020-10-26 00:00:00 UTC,-33.86,151.21,16.6,12.5,7.1,43.2
Brisbane,40913,2020,10,26,2020-10-26 00:00:00 UTC,-27.48,153.04,30.1,19.4,21.5,33.8
Perth,9225,2020,10,26,2020-10-26 00:00:00 UTC,-31.96,115.79,26.5,15.3,27.4,0.0
Adelaide,23000,2020,10,26,2020-10-26 00:00:00 UTC,-34.92,138.6,19.6,7.9,21.2,0.0
Melbourne,86338,2020,10,26,2020-10-26 00:00:00 UTC,-37.83,144.98,17.9,9.2,26.5,0.0
Sydney,66214,2020,10,25,2020-10-25 00:00:00 UTC,-33.86,151.21,15.2,14.0,6.5,19.0
Brisbane,40913,2020,10,25,2020-10-25 00:00:00 UTC,-27.48,153.04,29.0,19.4,16.9,37.8
Perth,9225,2020,10,25,2020-10-25 00:00:00 UTC,-31.96,115.79,34.9,16.0,27.5,0.0
Adelaide,23000,2020,10,25,2020-10-25 00:00:00 UTC,-34.92,138.6,16.4,8.1,18.8,0.0
Melbourne,86338,2020,10,25,2020-10-25 00:00:00 UTC,-37.83,144.98,14.6,8.3,17.2,6.4
Sydney,66214,2020,10,24,2020-10-24 00:00:00 UTC,-33.86,151.21,26.0,18.8,8.8,3.2
Brisbane,40913,2020,10,24,2020-10-24 00:00:00 UTC,-27.48,153.04,26.8,21.6,7.6,0.4
Perth,9225,2020,10,24,2020-10-24 00:00:00 UTC,-31.96,115.79,30.0,12.9,27.3,0.0
Adelaide,23000,2020,10,24,2020-10-24 00:00:00 UTC,-34.92,138.6,17.7,12.4,15.9,0.0
Melbourne,86338,2020,10,24,2020-10-24 00:00:00 UTC,-37.83,144.98,14.9,11.8,11.3,32.2
Sydney,66214,2020,10,23,2020-10-23 00:00:00 UTC,-33.86,151.21,25.7,18.1,24.7,0.0
Brisbane,40913,2020,10,23,2020-10-23 00:00:00 UTC,-27.48,153.04,27.9,19.2,17.1,4.6
Perth,9225,2020,10,23,2020-10-23 00:00:00 UTC,-31.96,115.79,25.9,13.1,26.8,0.0
Adelaide,23000,2020,10,23,2020-10-23 00:00:00 UTC,-34.92,138.6,22.6,17.6,11.3,1.8
Melbourne,86338,2020,10,23,2020-10-23 00:00:00 UTC,-37.83,144.98,19.7,12.9,11.0,0.0
Sydney,66214,2020,10,22,2020-10-22 00:00:00 UTC,-33.86,151.21,26.3,16.0,21.9,0.0
Brisbane,40913,2020,10,22,2020-10-22 00:00:00 UTC,-27.48,153.04,25.6,18.5,13.4,2.0
Perth,9225,2020,10,22,2020-10-22 00:00:00 UTC,-31.96,115.79,23.2,12.4,27.1,0.0
Adelaide,23000,2020,10,22,2020-10-22 00:00:00 UTC,-34.92,138.6,26.2,12.9,13.0,0.0
Melbourne,86338,2020,10,22,2020-10-22 00:00:00 UTC,-37.83,144.98,18.0,9.2,25.2,0.0
Sydney,66214,2020,10,21,2020-10-21 00:00:00 UTC,-33.86,151.21,24.6,14.6,26.2,0.4
Brisbane,40913,2020,10,21,2020-10-21 00:00:00 UTC,-27.48,153.04,27.4,16.3,20.7,0.0
Perth,9225,2020,10,21,2020-10-21 00:00:00 UTC,-31.96,115.79,25.3,14.9,25.4,0.0
Adelaide,23000,2020,10,21,2020-10-21 00:00:00 UTC,-34.92,138.6,24.9,11.7,22.6,0.0
Melbourne,86338,2020,10,21,2020-10-21 00:00:00 UTC,-37.83,144.98,18.1,10.4,20.5,0.0
Sydney,66214,2020,10,20,2020-10-20 00:00:00 UTC,-33.86,151.21,22.2,16.0,16.8,0.0
Brisbane,40913,2020,10,20,2020-10-20 00:00:00 UTC,-27.48,153.04,27.5,18.3,21.2,0.0
Perth,9225,2020,10,20,2020-10-20 00:00:00 UTC,-31.96,115.79,25.4,15.6,26.6,0.0
Adelaide,23000,2020,10,20,2020-10-20 00:00:00 UTC,-34.92,138.6,24.1,8.5,24.9,0.0
Melbourne,86338,2020,10,20,2020-10-20 00:00:00 UTC,-37.83,144.98,16.6,7.3,23.4,0.0
Sydney,66214,2020,10,19,2020-10-19 00:00:00 UTC,-33.86,151.21,21.3,15.1,15.9,3.0
Brisbane,40913,2020,10,19,2020-10-19 00:00:00 UTC,-27.48,153.04,29.9,16.9,23.3,1.8
Perth,9225,2020,10,19,2020-10-19 00:00:00 UTC,-31.96,115.79,28.6,14.8,26.6,0.0
Adelaide,23000,2020,10,19,2020-10-19 00:00:00 UTC,-34.92,138.6,18.9,5.7,25.8,0.0
Melbourne,86338,2020,10,19,2020-10-19 00:00:00 UTC,-37.83,144.98,15.5,8.2,17.6,0.0
Sydney,66214,2020,10,18,2020-10-18 00:00:00 UTC,-33.86,151.21,26.2,18.0,14.0,1.8
Brisbane,40913,2020,10,18,2020-10-18 00:00:00 UTC,-27.48,153.04,29.2,16.6,25.5,0.0
Perth,9225,2020,10,18,2020-10-18 00:00:00 UTC,-31.96,115.79,30.0,14.3,26.1,0.0
Adelaide,23000,2020,10,18,2020-10-18 00:00:00 UTC,-34.92,138.6,17.7,11.3,20.5,0.0
Melbourne,86338,2020,10,18,2020-10-18 00:00:00 UTC,-37.83,144.98,15.2,11.3,19.2,0.2
Sydney,66214,2020,10,17,2020-10-17 00:00:00 UTC,-33.86,151.21,26.3,15.6,16.7,0.0
Brisbane,40913,2020,10,17,2020-10-17 00:00:00 UTC,-27.48,153.04,28.1,16.9,25.5,0.0
Perth,9225,2020,10,17,2020-10-17 00:00:00 UTC,-31.96,115.79,27.2,13.0,26.3,0.0
Adelaide,23000,2020,10,17,2020-10-17 00:00:00 UTC,-34.92,138.6,18.2,11.9,20.6,2.8
Melbourne,86338,2020,10,17,2020-10-17 00:00:00 UTC,-37.83,144.98,19.2,11.9,17.8,8.4
Sydney,66214,2020,10,16,2020-10-16 00:00:00 UTC,-33.86,151.21,19.7,18.1,9.1,0.0
Brisbane,40913,2020,10,16,2020-10-16 00:00:00 UTC,-27.48,153.04,29.0,15.0,26.8,0.0
Perth,9225,2020,10,16,2020-10-16 00:00:00 UTC,-31.96,115.79,24.6,13.0,24.6,0.0
Adelaide,23000,2020,10,16,2020-10-16 00:00:00 UTC,-34.92,138.6,20.2,15.2,5.8,0.0
Melbourne,86338,2020,10,16,2020-10-16 00:00:00 UTC,-37.83,144.98,18.2,9.4,18.2,1.4
Sydney,66214,2020,10,15,2020-10-15 00:00:00 UTC,-33.86,151.21,25.8,15.0,25.0,0.0
Brisbane,40913,2020,10,15,2020-10-15 00:00:00 UTC,-27.48,153.04,26.9,14.8,24.3,5.0
Perth,9225,2020,10,15,2020-10-15 00:00:00 UTC,-31.96,115.79,22.5,13.8,15.4,0.0
Adelaide,23000,2020,10,15,2020-10-15 00:00:00 UTC,-34.92,138.6,26.8,20.8,6.9,0.0
Melbourne,86338,2020,10,15,2020-10-15 00:00:00 UTC,-37.83,144.98,24.8,13.8,5.1,0.0
Sydney,66214,2020,10,14,2020-10-14 00:00:00 UTC,-33.86,151.21,23.5,16.7,20.2,0.0
Brisbane,40913,2020,10,14,2020-10-14 00:00:00 UTC,-27.48,153.04,24.7,15.8,15.2,1.2
Perth,9225,2020,10,14,2020-10-14 00:00:00 UTC,-31.96,115.79,23.2,15.2,17.7,0.0
Adelaide,23000,2020,10,14,2020-10-14 00:00:00 UTC,-34.92,138.6,32.0,13.1,22.4,0.0
Melbourne,86338,2020,10,14,2020-10-14 00:00:00 UTC,-37.83,144.98,22.7,11.9,21.8,0.0
Sydney,66214,2020,10,13,2020-10-13 00:00:00 UTC,-33.86,151.21,28.8,14.8,25.1,0.0
Brisbane,40913,2020,10,13,2020-10-13 00:00:00 UTC,-27.48,153.04,27.2,16.5,19.6,0.0
Perth,9225,2020,10,13,2020-10-13 00:00:00 UTC,-31.96,115.79,30.2,13.5,24.5,0.0
Adelaide,23000,2020,10,13,2020-10-13 00:00:00 UTC,-34.92,138.6,25.4,13.0,25.0,0.0
Melbourne,86338,2020,10,13,2020-10-13 00:00:00 UTC,-37.83,144.98,16.6,10.6,13.6,0.2
Sydney,66214,2020,10,12,2020-10-12 00:00:00 UTC,-33.86,151.21,25.3,17.0,21.7,0.0
Brisbane,40913,2020,10,12,2020-10-12 00:00:00 UTC,-27.48,153.04,26.1,17.4,16.8,0.0
Perth,9225,2020,10,12,2020-10-12 00:00:00 UTC,-31.96,115.79,28.2,11.2,25.5,0.0
Adelaide,23000,2020,10,12,2020-10-12 00:00:00 UTC,-34.92,138.6,28.7,14.6,20.7,0.0
Melbourne,86338,2020,10,12,2020-10-12 00:00:00 UTC,-37.83,144.98,25.5,6.3,20.0,0.0
Sydney,66214,2020,10,11,2020-10-11 00:00:00 UTC,-33.86,151.21,28.2,13.4,23.0,0.0
Brisbane,40913,2020,10,11,2020-10-11 00:00:00 UTC,-27.48,153.04,27.1,16.5,24.4,0.0
Perth,9225,2020,10,11,2020-10-11 00:00:00 UTC,-31.96,115.79,24.9,9.9,25.3,0.0
Adelaide,23000,2020,10,11,2020-10-11 00:00:00 UTC,-34.92,138.6,24.0,7.3,24.6,0.0
Melbourne,86338,2020,10,11,2020-10-11 00:00:00 UTC,-37.83,144.98,16.0,11.5,20.7,0.0
Sydney,66214,2020,10,10,2020-10-10 00:00:00 UTC,-33.86,151.21,26.0,13.9,24.0,0.0
Brisbane,40913,2020,10,10,2020-10-10 00:00:00 UTC,-27.48,153.04,28.2,14.7,25.3,0.0
Perth,9225,2020,10,10,2020-10-10 00:00:00 UTC,-31.96,115.79,22.6,10.1,21.6,0.0
Adelaide,23000,2020,10,10,2020-10-10 00:00:00 UTC,-34.92,138.6,21.2,12.6,24.4,0.0
Melbourne,86338,2020,10,10,2020-10-10 00:00:00 UTC,-37.83,144.98,19.4,10.8,17.7,0.0
Sydney,66214,2020,10,9,2020-10-09 00:00:00 UTC,-33.86,151.21,23.5,14.3,23.9,1.0
Brisbane,40913,2020,10,9,2020-10-09 00:00:00 UTC,-27.48,153.04,29.5,16.0,24.8,0.0
Perth,9225,2020,10,9,2020-10-09 00:00:00 UTC,-31.96,115.79,23.1,8.8,23.5,0.0
Adelaide,23000,2020,10,9,2020-10-09 00:00:00 UTC,-34.92,138.6,20.4,11.3,23.8,0.4
Melbourne,86338,2020,10,9,2020-10-09 00:00:00 UTC,-37.83,144.98,16.7,11.7,12.1,1.2
Sydney,66214,2020,10,8,2020-10-08 00:00:00 UTC,-33.86,151.21,29.4,17.1,16.6,0.4
Brisbane,40913,2020,10,8,2020-10-08 00:00:00 UTC,-27.48,153.04,27.3,15.3,23.9,0.0
Perth,9225,2020,10,8,2020-10-08 00:00:00 UTC,-31.96,115.79,21.8,10.8,22.7,7.4
Adelaide,23000,2020,10,8,2020-10-08 00:00:00 UTC,-34.92,138.6,16.1,9.3,20.8,16.2
Melbourne,86338,2020,10,8,2020-10-08 00:00:00 UTC,-37.83,144.98,16.9,11.4,9.7,5.4
Sydney,66214,2020,10,7,2020-10-07 00:00:00 UTC,-33.86,151.21,21.5,16.2,7.7,0.0
Brisbane,40913,2020,10,7,2020-10-07 00:00:00 UTC,-27.48,153.04,27.0,15.8,22.4,0.0
Perth,9225,2020,10,7,2020-10-07 00:00:00 UTC,-31.96,115.79,23.2,7.9,23.8,0.0
Adelaide,23000,2020,10,7,2020-10-07 00:00:00 UTC,-34.92,138.6,14.1,9.0,7.3,3.2
Melbourne,86338,2020,10,7,2020-10-07 00:00:00 UTC,-37.83,144.98,17.2,10.1,8.6,3.2
Sydney,66214,2020,10,6,2020-10-06 00:00:00 UTC,-33.86,151.21,19.8,15.2,10.4,0.0
Brisbane,40913,2020,10,6,2020-10-06 00:00:00 UTC,-27.48,153.04,27.9,16.2,20.9,0.0
Perth,9225,2020,10,6,2020-10-06 00:00:00 UTC,-31.96,115.79,22.2,6.8,24.5,0.0
Adelaide,23000,2020,10,6,2020-10-06 00:00:00 UTC,-34.92,138.6,16.9,9.4,21.9,0.4
Melbourne,86338,2020,10,6,2020-10-06 00:00:00 UTC,-37.83,144.98,12.6,8.9,5.8,1.0
Sydney,66214,2020,10,5,2020-10-05 00:00:00 UTC,-33.86,151.21,33.7,17.2,23.7,0.0
Brisbane,40913,2020,10,5,2020-10-05 00:00:00 UTC,-27.48,153.04,27.3,16.2,24.9,0.0
Perth,9225,2020,10,5,2020-10-05 00:00:00 UTC,-31.96,115.79,20.7,8.2,24.2,0.0
Adelaide,23000,2020,10,5,2020-10-05 00:00:00 UTC,-34.92,138.6,16.3,8.1,16.0,22.6
Melbourne,86338,2020,10,5,2020-10-05 00:00:00 UTC,-37.83,144.98,12.7,9.1,7.3,12.8
Sydney,66214,2020,10,4,2020-10-04 00:00:00 UTC,-33.86,151.21,24.8,15.8,23.4,0.0
Brisbane,40913,2020,10,4,2020-10-04 00:00:00 UTC,-27.48,153.04,26.1,14.6,23.4,0.0
Perth,9225,2020,10,4,2020-10-04 00:00:00 UTC,-31.96,115.79,20.4,8.3,22.4,0.0
Adelaide,23000,2020,10,4,2020-10-04 00:00:00 UTC,-34.92,138.6,24.3,18.4,11.5,0.0
Melbourne,86338,2020,10,4,2020-10-04 00:00:00 UTC,-37.83,144.98,29.5,13.5,8.4,0.0
Sydney,66214,2020,10,3,2020-10-03 00:00:00 UTC,-33.86,151.21,25.2,12.9,23.3,0.0
Brisbane,40913,2020,10,3,2020-10-03 00:00:00 UTC,-27.48,153.04,27.6,16.6,22.6,0.0
Perth,9225,2020,10,3,2020-10-03 00:00:00 UTC,-31.96,115.79,17.6,6.6,22.8,2.8
Adelaide,23000,2020,10,3,2020-10-03 00:00:00 UTC,-34.92,138.6,29.4,23.9,8.0,0.0
Melbourne,86338,2020,10,3,2020-10-03 00:00:00 UTC,-37.83,144.98,29.4,17.4,19.8,0.0
Sydney,66214,2020,10,2,2020-10-02 00:00:00 UTC,-33.86,151.21,24.7,11.6,23.2,0.2
Brisbane,40913,2020,10,2,2020-10-02 00:00:00 UTC,-27.48,153.04,29.0,15.5,24.6,0.0
Perth,9225,2020,10,2,2020-10-02 00:00:00 UTC,-31.96,115.79,16.7,13.7,10.7,2.4
Adelaide,23000,2020,10,2,2020-10-02 00:00:00 UTC,-34.92,138.6,31.3,13.4,23.0,0.0
Melbourne,86338,2020,10,2,2020-10-02 00:00:00 UTC,-37.83,144.98,26.0,12.8,22.0,0.0
Sydney,66214,2020,10,1,2020-10-01 00:00:00 UTC,-33.86,151.21,25.5,14.4,21.9,2.6
Brisbane,40913,2020,10,1,2020-10-01 00:00:00 UTC,-27.48,153.04,27.2,14.6,23.8,0.0
Perth,9225,2020,10,1,2020-10-01 00:00:00 UTC,-31.96,115.79,21.6,16.9,17.7,0.0
Adelaide,23000,2020,10,1,2020-10-01 00:00:00 UTC,-34.92,138.6,24.5,6.8,22.7,1.2
Melbourne,86338,2020,10,1,2020-10-01 00:00:00 UTC,-37.83,144.98,19.5,9.4,21.2,1.8
Sydney,66214,2020,9,30,2020-09-30 00:00:00 UTC,-33.86,151.21,20.8,11.8,12.8,0.0
Brisbane,40913,2020,9,30,2020-09-30 00:00:00 UTC,-27.48,153.04,24.1,11.0,18.7,0.0
Perth,9225,2020,9,30,2020-09-30 00:00:00 UTC,-31.96,115.79,21.7,15.5,13.2,0.0
Adelaide,23000,2020,9,30,2020-09-30 00:00:00 UTC,-34.92,138.6,16.6,12.2,9.7,15.6
Melbourne,86338,2020,9,30,2020-09-30 00:00:00 UTC,-37.83,144.98,19.4,10.7,13.0,0.6
Sydney,66214,2020,9,29,2020-09-29 00:00:00 UTC,-33.86,151.21,21.1,13.2,19.3,0.0
Brisbane,40913,2020,9,29,2020-09-29 00:00:00 UTC,-27.48,153.04,23.9,13.4,18.0,0.0
Perth,9225,2020,9,29,2020-09-29 00:00:00 UTC,-31.96,115.79,20.5,9.1,11.8,0.8
Adelaide,23000,2020,9,29,2020-09-29 00:00:00 UTC,-34.92,138.6,20.0,15.8,8.3,0.0
Melbourne,86338,2020,9,29,2020-09-29 00:00:00 UTC,-37.83,144.98,21.0,4.3,18.4,0.0
Sydney,66214,2020,9,28,2020-09-28 00:00:00 UTC,-33.86,151.21,20.2,8.8,22.0,0.0
Brisbane,40913,2020,9,28,2020-09-28 00:00:00 UTC,-27.48,153.04,23.9,12.0,19.4,0.0
Perth,9225,2020,9,28,2020-09-28 00:00:00 UTC,-31.96,115.79,21.1,12.5,13.7,5.4
Adelaide,23000,2020,9,28,2020-09-28 00:00:00 UTC,-34.92,138.6,21.5,11.7,21.4,0.0
Melbourne,86338,2020,9,28,2020-09-28 00:00:00 UTC,-37.83,144.98,13.6,6.5,18.3,0.0
Sydney,66214,2020,9,27,2020-09-27 00:00:00 UTC,-33.86,151.21,18.9,10.6,18.3,0.0
Brisbane,40913,2020,9,27,2020-09-27 00:00:00 UTC,-27.48,153.04,25.6,10.3,23.9,0.0
